CustomerID,Gender,Age,Tenure,ContractType,MonthlyCharges,InternetService,SupportCalls,TotalCharges,Churn
4032,Male,58,38,One Year,86.8,DSL,1,3324.69,No
4033,Male,20,71,Two Year,86.01,Fiber optic,1,6063.94,No
4034,Female,50,17,Month-to-Month,85.75,Fiber optic,3,1421.32,No
4035,Male,18,40,One Year,59.06,Fiber optic,4,2445.71,No
4036,Male,68,69,One Year,49.07,Fiber optic,1,3493.39,No
4037,Female,22,26,One Year,74.11,Fiber optic,3,1873.17,No
4038,Female,30,14,Month-to-Month,115.34,DSL,2,1603.22,No
4039,Female,36,36,One Year,69.25,DSL,0,2486.81,No
4040,Male,29,57,One Year,87.98,Fiber optic,2,5051.72,No
4041,Female,65,4,Month-to-Month,73.37,Fiber optic,2,269.97,No
4042,Female,42,6,One Year,131.01,Fiber optic,1,745.8,Yes
4043,Male,68,40,Two Year,65.86,DSL,1,2649.06,No
4044,Female,52,9,Month-to-Month,88.09,DSL,3,796.86,Yes
4045,Male,29,61,One Year,48.43,Fiber optic,1,2997.61,No
4046,Male,47,25,One Year,36.39,Fiber optic,2,875.63,No
4047,Female,22,67,One Year,69.79,DSL,3,4665.69,No
4048,Female,51,23,Month-to-Month,105.43,Fiber optic,2,2463.75,No
4049,Female,39,40,Two Year,89.01,DSL,0,3557.36,No
4050,Female,56,64,Month-to-Month,7.41,DSL,3,390.29,No
4051,Female,30,16,Month-to-Month,91.99,DSL,1,1553.09,No
4052,Female,64,23,One Year,24.06,Fiber optic,1,549.16,No
4053,Male,20,26,One Year,95.2,Fiber optic,1,2471.88,No
4054,Male,37,6,One Year,86.33,DSL,2,644.34,Yes
4055,Female,48,11,Month-to-Month,65.51,DSL,1,826.24,No
4056,Male,22,2,Month-to-Month,91.82,Fiber optic,0,231.14,Yes
4057,Female,41,9,Two Year,62.08,Fiber optic,3,504.41,No
4058,Male,57,32,Month-to-Month,74.48,DSL,0,2452.12,No
4059,Male,50,45,One Year,26.85,DSL,3,1119.67,No
4060,Male,25,58,One Year,62.31,DSL,1,3620.78,No
4061,Female,41,51,One Year,97.72,DSL,2,4960.51,No
4062,Male,67,5,Month-to-Month,30.07,Fiber optic,1,115.27,No
4063,Female,37,1,One Year,94.56,No,2,106.15,Yes
4064,Male,33,28,Two Year,9.44,Fiber optic,2,294.97,No
4065,Male,67,39,Month-to-Month,34.31,No,4,1377.41,No
4066,Male,69,60,Month-to-Month,60.56,Fiber optic,2,3629.53,No
4067,Male,29,67,Month-to-Month,74.61,Fiber optic,4,4988.37,No
4068,Male,30,67,Month-to-Month,52.82,DSL,0,3581.65,No
4069,Female,62,28,Two Year,52.0,DSL,1,1499.92,No
4070,Female,59,61,Two Year,103.21,Fiber optic,2,6302.7,No
4071,Male,56,59,Two Year,105.66,DSL,1,6190.66,No
4072,Male,42,40,Month-to-Month,57.27,DSL,3,2206.27,No
4073,Male,63,64,One Year,58.18,Fiber optic,2,3756.49,No
4074,Male,49,63,Month-to-Month,61.39,DSL,2,3916.21,No
4075,Female,41,62,One Year,136.53,Fiber optic,5,8454.72,No
4076,Male,65,47,One Year,70.51,DSL,1,3332.63,No
4077,Female,64,19,Two Year,117.13,Fiber optic,2,2291.47,No
4078,Male,61,36,One Year,91.96,DSL,2,3411.11,No
4079,Female,26,63,Two Year,66.85,Fiber optic,1,4191.78,No
4080,Male,57,4,Two Year,50.58,DSL,3,197.94,No
4081,Male,67,33,Two Year,93.38,Fiber optic,2,3104.25,No
4082,Female,40,38,Month-to-Month,46.42,Fiber optic,2,1703.21,No
4083,Male,67,66,One Year,58.4,DSL,2,3747.19,No
4084,Male,30,61,One Year,89.77,DSL,2,5409.24,No
4085,Male,49,23,Month-to-Month,62.78,DSL,2,1430.18,No
4086,Female,67,2,Month-to-Month,58.15,Fiber optic,1,80.1,No
4087,Male,32,70,One Year,60.76,Fiber optic,2,4212.42,No
4088,Male,53,66,Month-to-Month,49.4,DSL,4,3262.95,No
4089,Female,66,49,Month-to-Month,83.48,Fiber optic,1,4089.78,No
4090,Female,22,28,One Year,71.09,Fiber optic,1,1952.71,No
4091,Female,39,31,Two Year,29.31,DSL,2,827.89,No
4092,Male,33,38,One Year,55.38,Fiber optic,3,2124.84,No
4093,Male,58,8,Month-to-Month,58.99,Fiber optic,6,524.61,Yes
4094,Male,27,13,Month-to-Month,58.78,Fiber optic,1,733.21,No
4095,Female,41,67,Month-to-Month,87.97,DSL,5,5874.76,No
4096,Male,35,63,Month-to-Month,48.93,DSL,1,3123.22,No
4097,Male,66,19,Month-to-Month,151.12,DSL,6,2923.7,Yes
4098,Female,35,27,Two Year,111.57,Fiber optic,1,2989.49,No
4099,Female,24,13,Month-to-Month,111.42,Fiber optic,1,1443.27,No
4100,Female,21,43,Month-to-Month,38.99,DSL,5,1750.32,No
4101,Female,43,38,Month-to-Month,9.08,DSL,3,388.89,No
4102,Female,22,27,Month-to-Month,59.83,DSL,0,1558.41,No
4103,Male,33,63,Month-to-Month,78.81,Fiber optic,1,4879.21,No
4104,Female,52,31,Month-to-Month,65.14,DSL,5,2005.48,No
4105,Male,43,8,Two Year,54.11,Fiber optic,2,384.58,No
4106,Male,35,27,Month-to-Month,17.77,Fiber optic,1,503.18,No
4107,Female,46,16,Month-to-Month,49.84,Fiber optic,1,833.12,No
4108,Female,40,54,Month-to-Month,62.71,Fiber optic,2,3399.15,No
4109,Female,31,9,Month-to-Month,55.14,DSL,3,455.97,No
4110,Male,32,5,Month-to-Month,54.97,Fiber optic,4,211.33,No
4111,Female,66,47,Month-to-Month,46.05,Fiber optic,0,2197.41,No
4112,Female,50,66,Month-to-Month,119.65,Fiber optic,3,7938.35,No
4113,Female,42,40,One Year,91.25,DSL,0,3705.37,No
4114,Female,38,59,Month-to-Month,98.68,DSL,1,5807.61,No
4115,Female,34,41,Month-to-Month,78.18,Fiber optic,1,3200.81,No
4116,Male,40,70,Month-to-Month,29.95,No,1,2137.07,No
4117,Male,60,27,Month-to-Month,92.15,Fiber optic,3,2488.64,No
4118,Male,34,12,Month-to-Month,110.45,Fiber optic,2,1296.77,No
4119,Female,31,14,Month-to-Month,114.82,Fiber optic,2,1565.52,No
4120,Female,46,35,Month-to-Month,88.71,DSL,3,3140.77,No
4121,Female,37,14,Month-to-Month,70.03,Fiber optic,2,965.83,No
4122,Male,47,55,Month-to-Month,69.94,Fiber optic,3,3819.48,No
4123,Female,36,3,Month-to-Month,85.56,Fiber optic,0,279.19,Yes
4124,Female,56,51,Month-to-Month,20.77,No,0,1023.65,No
4125,Female,30,9,Two Year,89.16,DSL,4,773.54,Yes
4126,Male,35,44,One Year,55.43,DSL,1,2440.92,No
4127,Female,40,28,One Year,136.28,No,4,3792.52,No
4128,Male,63,52,Two Year,60.99,DSL,5,3242.21,No
4129,Female,50,28,Two Year,75.84,Fiber optic,1,2150.19,No
4130,Male,56,22,One Year,74.34,Fiber optic,2,1641.82,No
4131,Male,57,56,One Year,49.24,DSL,1,2827.66,No
4132,Male,35,49,Month-to-Month,83.72,Fiber optic,1,4106.26,No
4133,Female,26,20,Month-to-Month,80.26,DSL,1,1659.3,No
4134,Female,50,42,One Year,100.68,Fiber optic,0,4178.83,No
4135,Male,49,9,Two Year,91.61,DSL,1,792.89,Yes
4136,Male,34,29,Month-to-Month,75.61,Fiber optic,2,2144.79,No
4137,Female,36,50,One Year,45.44,Fiber optic,1,2297.22,No
4138,Female,44,32,Month-to-Month,46.31,Fiber optic,2,1404.67,No
4139,Male,23,17,Month-to-Month,119.71,Fiber optic,1,2050.95,No
4140,Female,52,21,Month-to-Month,72.61,No,6,1500.12,Yes
4141,Female,54,63,Month-to-Month,132.3,Fiber optic,2,8341.43,No
4142,Female,51,20,Month-to-Month,45.45,No,4,908.02,No
4143,Female,37,0,One Year,135.81,Fiber optic,2,27.76,Yes
4144,Male,42,14,Two Year,41.69,Fiber optic,0,695.47,No
4145,Female,21,35,Two Year,56.85,DSL,2,2090.71,No
4146,Female,27,46,Month-to-Month,83.26,No,3,3870.8,No
4147,Male,27,53,Two Year,99.93,DSL,1,5279.14,No
4148,Male,41,31,Month-to-Month,90.34,DSL,2,2809.97,No
4149,Female,38,57,Month-to-Month,12.61,DSL,3,698.89,No
4150,Female,28,45,One Year,52.83,DSL,2,2340.56,No
4151,Female,44,53,Month-to-Month,35.63,No,1,1790.74,No
4152,Female,33,32,Month-to-Month,28.56,DSL,1,902.53,No
4153,Male,43,38,Month-to-Month,69.51,No,2,2655.18,No
4154,Male,47,22,One Year,6.65,Fiber optic,1,176.87,No
4155,Male,66,42,Month-to-Month,100.0,Fiber optic,1,4205.64,No
4156,Female,33,54,One Year,92.34,Fiber optic,2,4951.65,No
4157,Female,24,1,One Year,118.58,DSL,3,93.67,Yes
4158,Female,33,65,One Year,38.0,Fiber optic,3,2516.18,No
4159,Female,52,37,Two Year,40.95,Fiber optic,3,1429.67,No
4160,Male,33,28,Month-to-Month,101.56,DSL,1,2818.21,No
4161,Male,57,66,Month-to-Month,103.83,DSL,0,6853.95,No
4162,Female,29,70,Month-to-Month,110.46,DSL,0,7711.69,No
4163,Male,52,35,Month-to-Month,104.62,DSL,2,3585.79,No
4164,Female,66,28,One Year,76.57,Fiber optic,5,2190.71,No
4165,Female,38,36,Month-to-Month,56.2,DSL,2,2081.41,No
4166,Male,67,44,Month-to-Month,92.05,Fiber optic,1,4000.84,No
4167,Female,60,15,One Year,56.74,No,5,690.69,No
4168,Female,53,30,One Year,73.16,DSL,4,2294.79,No
4169,Male,65,33,One Year,58.55,Fiber optic,0,1911.37,No
4170,Female,34,49,One Year,78.0,DSL,2,3773.37,No
4171,Female,49,64,One Year,107.26,DSL,2,6859.07,No
4172,Male,58,61,One Year,59.52,Fiber optic,3,3646.75,No
4173,Female,23,42,Month-to-Month,54.96,DSL,2,2276.88,No
4174,Male,41,55,Two Year,66.82,DSL,1,3681.61,No
4175,Female,44,14,Month-to-Month,34.63,DSL,1,478.85,No
4176,Male,37,47,Month-to-Month,89.92,Fiber optic,2,4191.86,No
4177,Male,42,48,Month-to-Month,73.5,Fiber optic,4,3446.34,No
4178,Male,19,43,One Year,68.94,No,1,3031.02,No
4179,Female,26,9,Two Year,79.86,No,0,746.97,No
4180,Male,45,19,Month-to-Month,25.78,DSL,3,451.41,No
4181,Male,55,69,Month-to-Month,112.02,DSL,3,7749.67,No
4182,Male,20,7,Two Year,54.41,DSL,1,337.41,No
4183,Male,37,44,Two Year,58.76,Fiber optic,3,2583.53,No
4184,Male,23,33,Month-to-Month,95.95,Fiber optic,2,3196.03,No
4185,Female,56,50,Month-to-Month,88.34,DSL,0,4440.2,No
4186,Female,50,3,One Year,129.97,DSL,0,369.59,Yes
4187,Female,18,38,Month-to-Month,41.04,DSL,2,1600.34,No
4188,Female,54,23,Two Year,41.87,Fiber optic,2,963.54,No
4189,Female,23,54,Month-to-Month,34.12,No,2,1816.13,No
4190,Female,62,25,Month-to-Month,74.01,DSL,1,1934.02,No
4191,Female,51,24,Month-to-Month,61.88,DSL,3,1428.92,No
4192,Male,64,35,Month-to-Month,49.14,DSL,1,1739.89,No
4193,Female,32,70,Month-to-Month,68.03,Fiber optic,2,4832.94,No
4194,Male,62,57,Month-to-Month,39.04,No,2,2140.18,No
4195,Male,43,11,One Year,116.38,DSL,2,1362.01,Yes
4196,Female,31,0,Month-to-Month,49.02,DSL,1,84.49,No
4197,Male,24,49,Two Year,52.87,DSL,2,2567.2,No
4198,Male,63,24,Month-to-Month,1.61,Fiber optic,4,53.11,No
4199,Male,48,4,One Year,20.63,Fiber optic,1,45.7,No
4200,Male,41,67,Month-to-Month,52.36,Fiber optic,4,3466.87,No
4201,Female,48,5,Month-to-Month,60.84,No,2,247.61,No
4202,Female,46,25,Month-to-Month,91.58,DSL,1,2374.22,No
4203,Female,59,54,Month-to-Month,25.13,Fiber optic,2,1345.4,No
4204,Female,49,38,One Year,83.57,DSL,1,3106.37,No
4205,Female,34,8,One Year,88.73,DSL,2,761.77,Yes
4206,Female,31,44,One Year,90.31,Fiber optic,2,4007.31,No
4207,Female,57,13,Month-to-Month,101.07,No,3,1332.7,No
4208,Female,53,54,Two Year,35.14,Fiber optic,4,1864.64,No
4209,Female,65,8,One Year,86.24,Fiber optic,1,669.75,Yes
4210,Female,41,14,Two Year,122.95,Fiber optic,1,1824.93,No
4211,Male,62,36,One Year,112.01,DSL,0,4051.62,No
4212,Female,44,49,Month-to-Month,126.76,Fiber optic,0,6184.8,No
4213,Male,42,71,Month-to-Month,77.23,Fiber optic,2,5520.5,No
4214,Male,49,20,Month-to-Month,52.24,Fiber optic,2,1086.99,No
4215,Male,69,56,One Year,5.91,Fiber optic,0,421.62,No
4216,Male,35,18,Month-to-Month,32.72,Fiber optic,3,592.24,No
4217,Female,63,57,One Year,54.24,Fiber optic,2,3128.3,No
4218,Male,35,5,Month-to-Month,59.65,DSL,1,324.82,No
4219,Female,54,3,Month-to-Month,46.25,Fiber optic,5,103.03,No
4220,Female,43,42,Month-to-Month,80.19,Fiber optic,2,3299.69,No
4221,Male,26,41,Month-to-Month,75.84,DSL,1,3140.51,No
4222,Female,52,2,One Year,71.23,Fiber optic,3,177.08,No
4223,Male,25,0,Month-to-Month,93.56,DSL,5,-121.61,Yes
4224,Male,37,54,One Year,55.91,DSL,2,3045.64,No
4225,Female,59,14,Month-to-Month,102.88,Fiber optic,1,1436.37,No
4226,Female,39,46,Month-to-Month,33.89,No,2,1580.72,No
4227,Male,36,45,One Year,60.89,DSL,3,2715.99,No
4228,Female,47,57,Month-to-Month,79.56,Fiber optic,1,4607.64,No
4229,Female,45,70,One Year,12.44,Fiber optic,1,922.3,No
4230,Female,52,38,One Year,54.88,Fiber optic,0,2015.98,No
4231,Male,60,2,Two Year,91.35,Fiber optic,3,133.72,Yes
4232,Male,28,29,Month-to-Month,57.18,Fiber optic,1,1661.23,No
4233,Female,48,34,Month-to-Month,15.32,Fiber optic,2,489.94,No
4234,Female,66,56,One Year,43.38,Fiber optic,2,2483.35,No
4235,Female,65,28,One Year,29.65,DSL,2,779.58,No
4236,Female,56,49,One Year,84.89,DSL,3,4213.25,No
4237,Female,53,61,Month-to-Month,73.52,DSL,2,4363.34,No
4238,Male,47,51,Month-to-Month,23.16,Fiber optic,2,1160.92,No
4239,Female,40,13,Month-to-Month,20.86,DSL,4,340.6,No
4240,Male,36,34,One Year,48.25,DSL,0,1637.63,No
4241,Female,29,27,Month-to-Month,70.94,Fiber optic,2,1916.77,No
4242,Male,32,57,Month-to-Month,49.84,Fiber optic,1,2879.77,No
4243,Female,48,29,One Year,80.51,Fiber optic,2,2361.17,No
4244,Male,60,6,Month-to-Month,79.47,DSL,3,471.21,No
4245,Female,54,38,Month-to-Month,85.97,DSL,4,3332.78,No
4246,Male,54,68,Month-to-Month,27.6,DSL,0,1883.26,No
4247,Male,32,34,Month-to-Month,61.73,DSL,1,2125.94,No
4248,Male,46,51,Month-to-Month,102.26,DSL,1,5262.51,No
4249,Male,67,13,Month-to-Month,49.84,DSL,1,526.46,No
4250,Male,60,62,Month-to-Month,45.59,DSL,4,2790.61,No
4251,Male,43,35,Month-to-Month,55.35,Fiber optic,3,1907.77,No
4252,Female,61,23,Month-to-Month,54.6,DSL,2,1288.74,No
4253,Male,19,39,One Year,73.64,DSL,3,2959.12,No
4254,Female,37,28,Month-to-Month,52.55,Fiber optic,3,1378.1,No
4255,Female,32,52,Month-to-Month,9.41,Fiber optic,3,468.52,No
4256,Female,69,21,Month-to-Month,105.56,Fiber optic,4,2271.47,No
4257,Female,21,71,Month-to-Month,85.19,Fiber optic,3,5961.5,No
4258,Female,39,14,Month-to-Month,74.47,No,3,1061.75,No
4259,Male,67,68,Month-to-Month,67.17,No,3,4590.34,No
4260,Male,55,63,One Year,60.32,Fiber optic,3,3827.04,No
4261,Male,40,3,Month-to-Month,46.0,Fiber optic,0,81.79,No
4262,Female,43,17,One Year,13.67,DSL,3,230.37,No
4263,Male,68,41,Month-to-Month,118.82,Fiber optic,4,4811.52,No
4264,Male,28,29,Month-to-Month,70.63,Fiber optic,0,2103.63,No
4265,Male,45,14,Month-to-Month,21.67,No,2,250.17,No
4266,Male,19,69,One Year,39.22,Fiber optic,2,2708.05,No
4267,Male,25,54,Month-to-Month,79.13,No,4,4377.56,No
4268,Female,46,52,Month-to-Month,78.54,Fiber optic,1,4140.46,No
4269,Male,28,15,Month-to-Month,47.57,No,1,625.13,No
4270,Female,54,33,Month-to-Month,37.66,DSL,2,1227.59,No
4271,Female,35,26,Two Year,52.83,DSL,2,1376.87,No
4272,Female,67,12,Month-to-Month,12.12,Fiber optic,1,135.94,No
4273,Female,31,26,One Year,55.73,Fiber optic,0,1468.4,No
4274,Female,27,68,One Year,56.05,DSL,0,3842.18,No
4275,Male,52,30,Month-to-Month,115.8,Fiber optic,1,3565.67,No
4276,Male,26,2,Month-to-Month,56.48,Fiber optic,2,89.6,No
4277,Male,52,29,One Year,77.59,DSL,2,2287.28,No
4278,Female,28,20,Month-to-Month,117.95,Fiber optic,1,2349.91,No
4279,Male,61,5,Month-to-Month,37.98,No,1,268.32,No
4280,Male,29,31,One Year,51.26,Fiber optic,4,1608.62,No
4281,Female,20,41,One Year,53.82,Fiber optic,1,2208.65,No
4282,Female,56,61,One Year,19.76,DSL,3,1192.29,No
4283,Female,31,31,One Year,62.16,Fiber optic,4,1883.45,No
4284,Female,45,38,Month-to-Month,104.9,No,1,4029.53,No
4285,Male,28,63,Month-to-Month,95.37,Fiber optic,0,5967.27,No
4286,Female,56,29,Month-to-Month,105.47,DSL,2,2965.32,No
4287,Female,42,62,One Year,50.99,Fiber optic,0,3113.34,No
4288,Male,38,30,Two Year,36.12,No,0,1091.25,No
4289,Male,27,39,Month-to-Month,137.68,DSL,3,5308.43,No
4290,Female,60,32,Month-to-Month,76.44,Fiber optic,3,2405.83,No
4291,Male,32,62,Month-to-Month,21.63,DSL,0,1246.52,No
4292,Female,36,24,Two Year,146.81,Fiber optic,4,3482.07,No
4293,Female,65,35,Month-to-Month,67.3,Fiber optic,2,2441.09,No
4294,Male,39,23,Month-to-Month,18.42,No,1,392.0,No
4295,Male,38,57,Two Year,113.64,Fiber optic,1,6472.07,No
4296,Female,69,38,One Year,0.69,Fiber optic,0,138.3,No
4297,Female,61,45,Month-to-Month,78.65,Fiber optic,2,3555.81,No
4298,Female,49,9,Two Year,95.27,DSL,2,872.02,Yes
4299,Male,67,31,Month-to-Month,90.44,Fiber optic,2,2755.91,No
4300,Female,40,35,Month-to-Month,116.68,Fiber optic,4,4095.13,No
4301,Female,30,27,Month-to-Month,100.51,DSL,0,2800.37,No
4302,Female,22,15,One Year,125.7,DSL,3,1825.08,No
4303,Female,21,15,One Year,67.21,Fiber optic,2,998.86,No
4304,Female,45,17,Month-to-Month,57.59,DSL,0,920.33,No
4305,Male,31,7,Two Year,59.6,DSL,2,498.02,No
4306,Female,25,69,Month-to-Month,111.21,No,1,7614.5,No
4307,Female,26,0,One Year,50.82,Fiber optic,4,-35.19,No
4308,Female,68,61,One Year,95.42,Fiber optic,0,5762.65,No
4309,Female,52,37,Month-to-Month,44.2,DSL,2,1566.28,No
4310,Male,54,44,Month-to-Month,44.75,No,0,1973.61,No
4311,Male,38,57,Two Year,105.53,Fiber optic,2,5997.71,No
4312,Male,35,0,Month-to-Month,83.1,Fiber optic,2,17.55,Yes
4313,Female,50,31,One Year,5.21,DSL,2,192.57,No
4314,Female,25,7,Month-to-Month,44.39,Fiber optic,4,226.65,No
4315,Male,68,39,One Year,7.13,Fiber optic,1,293.16,No
4316,Male,66,55,Month-to-Month,58.73,Fiber optic,2,3184.51,No
4317,Male,34,62,Month-to-Month,61.8,Fiber optic,2,3838.79,No
4318,Female,60,35,Month-to-Month,55.78,DSL,0,1968.99,No
4319,Female,48,56,Two Year,106.19,No,0,5933.7,No
4320,Male,51,44,Month-to-Month,82.39,No,1,3690.99,No
4321,Male,23,1,Month-to-Month,143.98,Fiber optic,4,72.34,Yes
4322,Male,39,67,Two Year,86.02,DSL,1,5707.04,No
4323,Female,31,49,One Year,86.58,Fiber optic,1,4254.62,No
4324,Female,20,28,Month-to-Month,78.16,Fiber optic,1,2294.07,No
4325,Female,29,9,Two Year,61.93,Fiber optic,1,510.3,No
4326,Male,53,26,One Year,50.51,Fiber optic,2,1310.0,No
4327,Male,29,14,Month-to-Month,62.95,DSL,3,940.85,No
4328,Female,62,59,Month-to-Month,64.33,Fiber optic,2,3841.28,No
4329,Male,19,30,One Year,67.17,Fiber optic,0,2045.85,No
4330,Female,19,20,One Year,89.08,No,1,1745.63,No
4331,Male,32,59,Month-to-Month,79.0,DSL,4,4659.73,No
4332,Male,40,57,Month-to-Month,54.49,DSL,2,3107.41,No
4333,Male,46,40,Month-to-Month,47.86,Fiber optic,2,1966.56,No
4334,Male,34,45,Month-to-Month,76.73,DSL,1,3446.2,No
4335,Female,49,44,Month-to-Month,42.2,Fiber optic,0,1924.6,No
4336,Male,24,25,Month-to-Month,57.19,DSL,1,1427.02,No
4337,Female,47,50,One Year,54.06,Fiber optic,1,2709.97,No
4338,Female,45,35,One Year,142.78,Fiber optic,3,4990.9,No
4339,Female,31,51,Month-to-Month,31.77,Fiber optic,0,1611.4,No
4340,Male,61,50,Month-to-Month,46.22,No,3,2307.45,No
4341,Female,47,2,Month-to-Month,53.33,DSL,4,108.38,No
4342,Female,34,13,Month-to-Month,56.44,DSL,3,652.65,No
4343,Female,49,48,Two Year,99.99,Fiber optic,2,4785.53,No
4344,Male,63,0,One Year,62.37,Fiber optic,1,84.44,No
4345,Male,23,56,Month-to-Month,30.27,Fiber optic,0,1604.45,No
4346,Female,68,16,Month-to-Month,112.93,DSL,2,1794.64,No
4347,Male,41,49,Month-to-Month,77.91,No,1,3789.53,No
4348,Female,23,13,One Year,82.62,Fiber optic,1,1090.4,No
4349,Female,44,58,Month-to-Month,89.53,DSL,1,5218.25,No
4350,Male,35,2,One Year,33.04,Fiber optic,2,73.37,No
4351,Female,41,39,One Year,69.79,DSL,1,2621.19,No
4352,Male,54,65,Month-to-Month,94.64,DSL,3,6050.21,No
4353,Male,41,33,Two Year,50.79,DSL,7,1542.86,Yes
4354,Female,55,8,One Year,79.2,DSL,2,626.81,No
4355,Male,51,20,One Year,86.31,DSL,2,1644.02,No
4356,Male,57,24,Two Year,26.2,Fiber optic,2,511.38,No
4357,Female,64,43,Month-to-Month,39.03,Fiber optic,3,1632.3,No
4358,Female,32,24,Month-to-Month,1.46,Fiber optic,4,0.9,No
4359,Male,28,8,Two Year,76.8,DSL,2,610.29,No
4360,Male,39,61,One Year,126.55,No,4,7719.91,No
4361,Female,41,25,Two Year,49.23,Fiber optic,4,1233.78,No
4362,Male,18,56,Month-to-Month,64.22,No,2,3637.32,No
4363,Male,35,36,One Year,100.4,DSL,2,3599.74,No
4364,Male,61,15,Month-to-Month,77.98,Fiber optic,1,1207.15,No
4365,Male,29,36,Month-to-Month,40.79,DSL,0,1450.94,No
4366,Male,60,23,Month-to-Month,115.79,Fiber optic,4,2643.26,No
4367,Male,45,25,Month-to-Month,75.92,DSL,0,1869.43,No
4368,Male,57,19,Month-to-Month,63.03,DSL,3,1195.75,No
4369,Female,24,8,One Year,65.52,Fiber optic,1,557.15,No
4370,Female,40,28,Month-to-Month,87.73,Fiber optic,1,2488.43,No
4371,Female,38,30,Month-to-Month,51.6,Fiber optic,1,1578.47,No
4372,Female,51,18,Month-to-Month,117.15,DSL,1,2124.22,No
4373,Female,28,19,Month-to-Month,107.76,Fiber optic,0,1989.82,No
4374,Male,39,26,Two Year,70.25,No,3,1964.36,No
4375,Male,59,43,Month-to-Month,71.85,Fiber optic,0,3022.88,No
4376,Male,52,34,Month-to-Month,44.62,Fiber optic,3,1523.2,No
4377,Male,69,70,One Year,50.88,Fiber optic,5,3711.48,No
4378,Female,46,21,One Year,35.94,DSL,1,798.86,No
4379,Male,59,14,One Year,63.88,DSL,3,859.31,No
4380,Male,45,12,One Year,71.87,DSL,2,923.36,No
4381,Female,35,3,Two Year,22.3,Fiber optic,0,76.66,No
4382,Male,31,55,Month-to-Month,90.67,Fiber optic,4,4946.03,No
4383,Male,35,22,Two Year,43.87,Fiber optic,0,976.04,No
4384,Female,45,33,One Year,82.35,DSL,3,2699.41,No
4385,Male,41,16,Month-to-Month,94.22,Fiber optic,2,1496.78,No
4386,Male,25,27,One Year,109.21,DSL,1,2950.79,No
4387,Male,59,13,One Year,102.91,Fiber optic,1,1372.81,No
4388,Male,62,33,Month-to-Month,119.7,DSL,3,3995.18,No
4389,Male,25,56,Month-to-Month,94.46,Fiber optic,2,5253.34,No
4390,Female,21,54,Two Year,75.03,Fiber optic,2,4069.63,No
4391,Female,44,65,Month-to-Month,55.82,DSL,1,3614.92,No
4392,Female,53,36,Month-to-Month,66.42,DSL,3,2429.48,No
4393,Female,22,67,One Year,118.88,Fiber optic,2,7913.89,No
4394,Female,50,25,Month-to-Month,64.06,DSL,0,1600.46,No
4395,Female,66,60,Month-to-Month,69.85,Fiber optic,0,4099.55,No
4396,Male,51,66,One Year,114.29,Fiber optic,0,7578.35,No
4397,Female,47,51,One Year,63.0,DSL,1,3303.08,No
4398,Female,25,17,Month-to-Month,46.16,Fiber optic,0,862.06,No
4399,Male,56,52,Two Year,104.0,No,2,5449.88,No
4400,Male,64,62,Month-to-Month,45.17,Fiber optic,2,2829.28,No
4401,Female,43,52,Month-to-Month,82.11,No,1,4373.02,No
4402,Male,54,26,Month-to-Month,76.86,DSL,4,1970.53,No
4403,Female,51,30,One Year,79.47,Fiber optic,2,2371.43,No
4404,Male,24,0,Month-to-Month,2.59,Fiber optic,1,70.63,No
4405,Female,57,5,Month-to-Month,93.41,Fiber optic,1,460.08,Yes
4406,Male,45,10,One Year,68.22,DSL,2,635.94,No
4407,Male,56,33,Month-to-Month,88.49,DSL,3,2844.16,No
4408,Female,56,62,One Year,85.02,DSL,3,5229.26,No
4409,Female,45,52,Month-to-Month,79.48,No,1,4220.87,No
4410,Female,31,17,Two Year,58.08,Fiber optic,0,982.19,No
4411,Female,67,20,Month-to-Month,58.42,No,2,1130.38,No
4412,Female,55,18,Month-to-Month,68.37,DSL,2,1226.24,No
4413,Male,21,3,Month-to-Month,75.14,DSL,0,241.68,No
4414,Female,59,28,Two Year,57.28,DSL,0,1510.91,No
4415,Female,35,24,One Year,98.29,Fiber optic,3,2314.43,No
4416,Male,61,55,Month-to-Month,60.16,Fiber optic,2,3234.42,No
4417,Male,65,62,One Year,40.6,DSL,4,2590.36,No
4418,Female,42,26,Month-to-Month,87.86,No,2,2278.46,No
4419,Male,24,59,Two Year,126.43,DSL,1,7450.61,No
4420,Male,55,48,Two Year,34.97,Fiber optic,3,1669.54,No
4421,Female,45,64,Two Year,66.24,Fiber optic,1,4183.36,No
4422,Male,22,37,Two Year,101.92,DSL,2,3796.94,No
4423,Male,20,51,Two Year,87.1,DSL,3,4533.86,No
4424,Female,61,0,Month-to-Month,88.64,DSL,0,-30.88,Yes
4425,Female,48,39,One Year,70.91,DSL,3,2809.9,No
4426,Male,64,20,One Year,9.74,No,2,189.22,No
4427,Male,59,14,Two Year,77.74,No,3,1050.18,No
4428,Female,37,49,Month-to-Month,81.2,Fiber optic,0,4024.07,No
4429,Male,36,47,Month-to-Month,103.78,Fiber optic,1,4796.61,No
4430,Male,65,31,Month-to-Month,47.47,DSL,4,1400.45,No
4431,Male,28,48,One Year,120.48,DSL,0,5871.42,No
4432,Female,57,67,Month-to-Month,60.69,Fiber optic,4,4046.07,No
4433,Male,20,44,Month-to-Month,55.52,Fiber optic,1,2502.46,No
4434,Male,40,31,Month-to-Month,48.38,Fiber optic,3,1493.9,No
4435,Female,24,3,Month-to-Month,101.39,Fiber optic,1,177.29,Yes
